Filename,Latitude,Longitude,Altitude,Gimball_Roll,Gimball_Yaw,Gimball_Pitch,Flight_Roll,Flight_Yaw,Flight_Pitch
Drone_1.png,59.43786913,24.73791903,100,,,,,,
Drone_2.png,59.43822084,24.73821361,100,,,,,,
Drone_3.png,59.43761582,24.73132693,100,,,,,,
